ID_SOGGETTO,ID_OPERAZIONE,FLAG_PERSONA_FISICA,COGNOME,NOME,SESSO,DATA_NASCITA,DATA_INIZIO_VALIDITA,DATA_FINE_VALIDITA,MATCHCODE,ID_STATO_ANAGRAFICO,ID_STATO_SOGGETTO,ID_CITTADINANZA,ID_NAZIONE,CODICEFISCALE,FLAGCFCERTIFICATO,ID_LUOGO,ID_FONTE_PROVENIENZA,ID_FONTE_RIFERIMENTO,DENOMINAZIONE,PARTITAIVA,DATA_COSTITUZIONE,PK_FORMA_GIURIDICA,COD_FORMA_GIURIDICA,CODICE_ATECO,DATA_CANCELLAZIONE,DATA_DECESSO,INDIRIZZO_PEC
100313,900000000000313,S,Bruno,Nicolo,M,1958-06-30,2021-07-27,,BRUNONICOL,1,1,1,100,BRNNCL58H30A465H,S,15685,2,2,,,,,,,,,
100314,900000000000314,S,Romano,Valentina,F,1985-05-17,2020-10-27,,ROMANOVALE,1,1,1,100,RMNVNT85E57G693N,S,15686,3,3,,,,,,,,,
100315,900000000000315,S,Conti,Matteo,M,1924-08-03,2021-12-23,,CONTIMATTE,1,1,1,100,CNTMTT24M03H608V,S,15179,1,4,,,,,,,,,
100316,900000000000316,S,Lombardi,Marta,F,1984-08-26,2020-09-24,,LOMBARDIMA,1,1,1,100,LMBMRT84M66D915D,S,15237,2,1,,,,,,,,,
100317,900000000000317,S,Barbieri,Andrea,M,1923-01-21,2024-10-12,,BARBIERIAN,1,1,1,100,BRBNDR23A21H523V,S,15238,3,2,,,,,,,,,
100318,900000000000318,S,Moretti,Giovanni,M,1964-07-17,2022-08-12,,MORETTIGIO,1,1,1,100,MRTGNN64L17E940K,S,15302,1,3,,,,,,,,,
100319,900000000000319,S,Fontana,Sofia,F,1980-10-15,2024-01-02,,FONTANASOF,1,1,1,100,FNTSFO80R55L899U,S,15303,2,4,,,,,,,,,
100320,900000000000320,S,Esposito,Stefano,M,1988-10-22,2017-05-13,,ESPOSITOST,1,1,1,100,SPSSFN88R22L349X,S,15304,3,1,,,,,,,,,
100321,900000000000321,S,Lombardi,Federica,F,1979-12-08,2018-09-25,,LOMBARDIFE,1,1,1,100,LMBFRC79T48D325A,S,15366,1,2,,,,,,,,,
100322,900000000000322,S,Lombardi,Gabriele,M,1997-11-19,2019-11-06,,LOMBARDIGA,1,1,1,100,LMBGRL97S19G525K,S,15426,2,3,,,,,,,,,
100323,900000000000323,S,Rizzo,Paolo,M,1947-05-14,2022-08-04,,RIZZOPAOLO,1,1,1,100,RZZPLA47E14H924L,S,15493,3,4,,,,,,,,,
100324,900000000000324,S,Lombardi,Martina,F,1983-09-15,2021-01-15,,LOMBARDIMA,1,1,1,100,LMBMTN83P55A539Q,S,15494,1,1,,,,,,,,,
100325,900000000000325,S,Costa,Giovanni,M,1928-09-27,2021-12-08,,COSTAGIOVA,1,1,1,100,CSTGNN28P27L912S,S,14791,2,2,,,,,,,,,
100326,900000000000326,S,Fontana,Sofia,F,2006-01-20,2019-08-29,,FONTANASOF,1,1,1,100,FNTSFO06A60A154S,S,14919,3,3,,,,,,,,,
100327,900000000000327,S,Fontana,Davide,M,1938-04-24,2020-12-10,,FONTANADAV,1,1,1,100,FNTDVD38D24L100K,S,14981,1,4,,,,,,,,,
100328,900000000000328,S,Bruno,Davide,M,1997-01-04,2024-04-14,,BRUNODAVID,1,1,1,100,BRNDVD97A04C638O,S,15048,2,1,,,,,,,,,
100329,900000000000329,S,Gallo,Laura,F,1965-06-27,2018-12-01,,GALLOLAURA,1,1,1,100,GLLLRA65H67B563C,S,14342,3,2,,,,,,,,,
100330,900000000000330,S,Moretti,Paolo,M,1961-12-07,2022-03-27,,MORETTIPAO,1,1,1,100,MRTPLA61T07G945O,S,14406,1,3,,,,,,,,,
100331,900000000000331,S,Greco,Federica,F,2006-01-26,2019-09-28,,GRECOFEDER,1,1,1,100,GRCFRC06A66G944J,S,14474,2,4,,,,,,,,,
100332,900000000000332,S,Lombardi,Andrea,M,1945-09-09,2023-12-05,,LOMBARDIAN,1,1,1,100,LMBNDR45P09D854G,S,14533,3,1,,,,,,,,,
100333,900000000000333,S,Ferrari,Matteo,M,1974-07-19,2021-01-17,,FERRARIMAT,1,1,1,100,FRRMTT74L19F161T,S,14597,1,2,,,,,,,,,
100334,900000000000334,S,Gallo,Laura,F,1954-11-12,2017-01-04,,GALLOLAURA,1,1,1,100,GLLLRA54S52B795K,S,14660,2,3,,,,,,,,,
100335,900000000000335,S,Barbieri,Matteo,M,1966-06-14,2023-01-12,,BARBIERIMA,1,1,1,100,BRBMTT66H14G297Y,S,14089,3,4,,,,,,,,,
100336,900000000000336,S,Rossi,Federica,F,1988-05-03,2022-01-09,,ROSSIFEDER,1,1,1,100,RSSFRC88E43L856F,S,14090,1,1,,,,,,,,,
100337,900000000000337,S,Bianchi,Luca,M,1982-03-28,2017-09-08,,BIANCHILUC,1,1,1,100,BNCLCU82C28C498M,S,14149,2,2,,,,,,,,,
100338,900000000000338,S,Barbieri,Davide,M,1963-02-07,2019-08-31,,BARBIERIDA,1,1,1,100,BRBDVD63B07D136H,S,1159,3,3,,,,,,,,,
100339,900000000000339,S,Bruno,Anna,F,1975-05-17,2023-07-05,,BRUNOANNA,1,1,1,100,BRNNNA75E57I353I,S,709,1,4,,,,,,,,,
100340,900000000000340,S,Bianchi,Marco,M,2017-01-23,2018-09-20,,BIANCHIMAR,1,1,1,100,BNCMRC17A23L988V,S,59781,2,1,,,,,,,,,
100341,900000000000341,S,Conti,Martina,F,2008-01-18,2018-03-04,,CONTIMARTI,1,1,1,100,CNTMTN08A58A574A,S,58438,3,2,,,,,,,,,
100342,900000000000342,S,Rizzo,Paolo,M,2006-02-05,2019-03-30,,RIZZOPAOLO,1,1,1,100,RZZPLA06B05H573Y,S,58694,1,3,,,,,,,,,
100343,900000000000343,S,Greco,Alessandro,M,1997-03-21,2018-10-01,,GRECOALESS,1,1,1,100,GRCLSN97C21G846U,S,14150,2,4,,,,,,,,,
100344,900000000000344,S,Conti,Sofia,F,1986-03-25,2020-02-10,,CONTISOFIA,1,1,1,100,CNTSFO86C65D654U,S,14213,3,1,,,,,,,,,
100345,900000000000345,S,Esposito,Nicolo,M,1997-04-02,2020-08-06,,ESPOSITONI,1,1,1,100,SPSNCL97D02I275U,S,14214,1,2,,,,,,,,,
100346,900000000000346,S,Greco,Giulia,F,1959-02-12,2017-10-08,,GRECOGIULI,1,1,1,100,GRCGLI59B52A302Q,S,14280,2,3,,,,,,,,,
100347,900000000000347,S,Moretti,Stefano,M,1952-08-20,2019-02-18,,MORETTISTE,1,1,1,100,MRTSFN52M20A906A,S,13573,3,4,,,,,,,,,
100348,900000000000348,S,Greco,Stefano,M,1948-01-16,2023-05-25,,GRECOSTEFA,1,1,1,100,GRCSFN48A16I850Y,S,13704,1,1,,,,,,,,,
100349,900000000000349,S,Fontana,Sofia,F,2004-06-27,2017-05-22,,FONTANASOF,1,1,1,100,FNTSFO04H67L407N,S,13769,2,2,,,,,,,,,
100350,900000000000350,S,Moretti,Marco,M,1922-04-22,2021-06-12,,MORETTIMAR,1,1,1,100,MRTMRC22D22G169T,S,12295,3,3,,,,,,,,,
100351,900000000000351,S,Bianchi,Chiara,F,2023-09-10,2019-06-12,,BIANCHICHI,1,1,1,100,BNCCHR23P50F012M,S,12296,1,4,,,,,,,,,
100352,900000000000352,S,Bruno,Paolo,M,2020-02-03,2022-01-17,,BRUNOPAOLO,1,1,1,100,BRNPLA20B03C743O,S,12423,2,1,,,,,,,,,
100353,900000000000353,S,Conti,Luca,M,1990-10-18,2024-08-08,,CONTILUCA,1,1,1,100,CNTLCU90R18A001G,S,12486,3,2,,,,,,,,,
100354,900000000000354,S,Fontana,Laura,F,1926-12-01,2021-08-31,,FONTANALAU,1,1,1,100,FNTLRA26T41D750T,S,7050,1,3,,,,,,,,,
100355,900000000000355,S,Greco,Paolo,M,1999-11-30,2023-03-13,,GRECOPAOLO,1,1,1,100,GRCPLA99S30A467G,S,7111,2,4,,,,,,,,,
100356,900000000000356,S,Ferrari,Marta,F,2006-09-26,2017-08-06,,FERRARIMAR,1,1,1,100,FRRMRT06P66L805P,S,7173,3,1,,,,,,,,,
100357,900000000000357,S,Esposito,Davide,M,1962-06-04,2019-04-17,,ESPOSITODA,1,1,1,100,SPSDVD62H04D741P,S,7240,1,2,,,,,,,,,
100358,900000000000358,S,Barbieri,Nicolo,M,2017-03-06,2020-08-09,,BARBIERINI,1,1,1,100,BRBNCL17C06G923H,S,7300,2,3,,,,,,,,,
100359,900000000000359,S,Esposito,Marta,F,1940-08-22,2022-01-10,,ESPOSITOMA,1,1,1,100,SPSMRT40M62I105N,S,7366,3,4,,,,,,,,,
100360,900000000000360,S,Ferrari,Stefano,M,1992-08-04,2023-02-20,,FERRARISTE,1,1,1,100,FRRSFN92M04L934C,S,7367,1,1,,,,,,,,,
100361,900000000000361,S,Barbieri,Anna,F,1943-04-19,2021-09-27,,BARBIERIAN,1,1,1,100,BRBNNA43D59B432M,S,7368,2,2,,,,,,,,,
100362,900000000000362,S,Costa,Davide,M,2010-12-24,2018-06-13,,COSTADAVID,1,1,1,100,CSTDVD10T24A059D,S,6598,3,3,,,,,,,,,
100363,900000000000363,S,Ferrari,Davide,M,1947-06-19,2022-05-18,,FERRARIDAV,1,1,1,100,FRRDVD47H19H706O,S,6665,1,4,,,,,,,,,
100364,900000000000364,S,Romano,Martina,F,1513-04-07,2019-03-25,,ROMANOMART,1,1,1,100,RMNMTN13D47A377R,S,6791,2,1,,,,,,,,,
100365,900000000000365,S,Lombardi,Matteo,M,1953-05-21,2020-09-12,,LOMBARDIMA,1,1,1,100,LMBMTT53E21G534P,S,6792,3,2,,,,,,,,,
100366,900000000000366,S,Ferrari,Chiara,F,1945-10-21,2017-06-04,,FERRARICHI,1,1,1,100,FRRCHR45R61C225X,S,5254,1,3,,,,,,,,,
100367,900000000000367,S,Barbieri,Davide,M,1977-10-31,2017-12-24,,BARBIERIDA,1,1,1,100,BRBDVD77R31G229L,S,5255,2,4,,,,,,,,,
100368,900000000000368,S,Conti,Stefano,M,1980-05-24,2017-02-27,,CONTISTEFA,1,1,1,100,CNTSFN80E24H540V,S,6282,3,1,,,,,,,,,
100369,900000000000369,S,Ferrari,Martina,F,1941-09-10,2020-03-26,,FERRARIMAR,1,1,1,100,FRRMTN41P50D420R,S,6344,1,2,,,,,,,,,
100370,900000000000370,S,Greco,Paolo,M,1958-01-10,2022-06-18,,GRECOPAOLO,1,1,1,100,GRCPLA58A10H238W,S,6345,2,3,,,,,,,,,
100371,900000000000371,S,Barbieri,Sara,F,1973-11-16,2023-09-20,,BARBIERISA,1,1,1,100,BRBSRA73S56E373F,S,6405,3,4,,,,,,,,,
100372,900000000000372,S,Romano,Nicolo,M,1957-03-08,2018-07-07,,ROMANONICO,1,1,1,100,RMNNCL57C08F095U,S,6531,1,1,,,,,,,,,
100373,900000000000373,S,Greco,Gabriele,M,1952-09-09,2021-06-30,,GRECOGABRI,1,1,1,100,GRCGRL52P09D193E,S,5895,2,2,,,,,,,,,
100374,900000000000374,S,Moretti,Elena,F,1152-05-18,2018-09-29,,MORETTIELE,1,1,1,100,MRTLNE52E58M163J,S,5961,3,3,,,,,,,,,
100375,900000000000375,S,Greco,Giovanni,M,1977-02-04,2018-07-19,,GRECOGIOVA,1,1,1,100,GRCGNN77B04C943M,S,6022,1,4,,,,,,,,,
100376,900000000000376,S,Fontana,Laura,F,1988-04-03,2020-10-11,,FONTANALAU,1,1,1,100,FNTLRA88D43D776B,S,8774,2,1,,,,,,,,,
100377,900000000000377,S,Costa,Matteo,M,1997-04-08,2019-03-22,,COSTAMATTE,1,1,1,100,CSTMTT97D08H829P,S,8841,3,2,,,,,,,,,
100378,900000000000378,S,Bruno,Giovanni,M,2020-12-03,2018-10-25,,BRUNOGIOVA,1,1,1,100,BRNGNN20T03C119F,S,8965,1,3,,,,,,,,,
100379,900000000000379,S,Gallo,Laura,F,1938-01-04,2021-08-07,,GALLOLAURA,1,1,1,100,GLLLRA38A44F486A,S,9225,2,4,,,,,,,,,
100380,900000000000380,S,Moretti,Simone,M,1985-05-14,2018-03-10,,MORETTISIM,1,1,1,100,MRTSMN85E14C824P,S,9286,3,1,,,,,,,,,
100381,900000000000381,S,Costa,Elena,F,1959-04-08,2023-01-06,,COSTAELENA,1,1,1,100,CSTLNE59D48L396A,S,5579,1,2,,,,,,,,,
100382,900000000000382,S,Gallo,Alessandro,M,1993-04-08,2023-12-20,,GALLOALESS,1,1,1,100,GLLLSN93D08B564H,S,5764,2,3,,,,,,,,,
100383,900000000000383,S,Moretti,Andrea,M,1964-10-16,2023-05-11,,MORETTIAND,1,1,1,100,MRTNDR64R16F918M,S,5192,3,4,,,,,,,,,
100384,900000000000384,S,Moretti,Valentina,F,1955-09-02,2024-07-16,,MORETTIVAL,1,1,1,100,MRTVNT55P42E848M,S,13001,1,1,,,,,,,,,
100385,900000000000385,S,Esposito,Giovanni,M,2002-10-23,2022-09-25,,ESPOSITOGI,1,1,1,100,SPSGNN02R23L014T,S,4878,2,2,,,,,,,,,
100386,900000000000386,S,Costa,Laura,F,1929-04-17,2019-03-05,,COSTALAURA,1,1,1,100,CSTLRA29D57B844I,S,60037,3,3,,,,,,,,,
100387,900000000000387,S,Fontana,Giovanni,M,1934-02-16,2024-10-27,,FONTANAGIO,1,1,1,100,FNTGNN34B16H214R,S,59591,1,4,,,,,,,,,
100388,900000000000388,S,Romano,Andrea,M,1947-10-12,2024-01-31,,ROMANOANDR,1,1,1,100,RMNNDR47R12L085V,S,6406,2,1,,,,,,,,,
100389,900000000000389,S,Gallo,Marta,F,1938-12-31,2024-03-31,,GALLOMARTA,1,1,1,100,GLLMRT38T71L132F,S,6407,3,2,,,,,,,,,
100390,900000000000390,S,Moretti,Davide,M,1984-09-07,2021-12-04,,MORETTIDAV,1,1,1,100,MRTDVD84P07F962A,S,6470,1,3,,,,,,,,,
100391,900000000000391,S,Lombardi,Martina,F,1975-03-15,2020-08-13,,LOMBARDIMA,1,1,1,100,LMBMTN75C55B877H,S,6530,2,4,,,,,,,,,
100392,900000000000392,S,Ferrari,Matteo,M,1689-11-22,2022-05-23,,FERRARIMAT,1,1,1,100,FRRMTT89S22B709F,S,4933,3,1,,,,,,,,,
100393,900000000000393,S,Rizzo,Matteo,M,1970-11-27,2020-06-03,,RIZZOMATTE,1,1,1,100,RZZMTT70S27L952T,S,2757,1,2,,,,,,,,,
100394,900000000000394,S,Romano,Martina,F,1362-05-02,2017-09-20,,ROMANOMART,1,1,1,100,RMNMTN62E42G694B,S,2183,2,3,,,,,,,,,
100395,900000000000395,S,Gallo,Nicolo,M,1191-01-03,2018-09-02,,GALLONICOL,1,1,1,100,GLLNCL91A03D530G,S,2310,3,4,,,,,,,,,
100396,900000000000396,S,Ferrari,Federica,F,1992-06-20,2024-12-04,,FERRARIFED,1,1,1,100,FRRFRC92H60E354S,S,7814,1,1,,,,,,,,,
100397,900000000000397,S,Gallo,Paolo,M,1929-11-24,2019-01-31,,GALLOPAOLO,1,1,1,100,GLLPLA29S24B196U,S,7878,2,2,,,,,,,,,
100398,900000000000398,S,Moretti,Matteo,M,1928-07-28,2018-09-04,,MORETTIMAT,1,1,1,100,MRTMTT28L28M401G,S,60673,3,3,,,,,,,,,
100399,900000000000399,S,Bianchi,Giulia,F,2009-02-20,2019-12-14,,BIANCHIGIU,1,1,1,100,BNCGLI09B60M402Y,S,60674,1,4,,,,,,,,,
100400,900000000000400,S,Greco,Stefano,M,1978-06-25,2020-04-25,,GRECOSTEFA,1,1,1,100,GRCSFN78H25I373X,S,60490,2,1,,,,,,,,,
100401,900000000000401,S,Greco,Anna,F,1977-03-04,2022-08-08,,GRECOANNA,1,1,1,100,GRCNNA77C44I107N,S,60491,3,2,,,,,,,,,
100402,900000000000402,S,Greco,Nicolo,M,1951-05-03,2023-12-10,,GRECONICOL,1,1,1,100,GRCNCL51E03M384R,S,60519,1,3,,,,,,,,,
100403,900000000000403,S,Moretti,Marco,M,1934-05-30,2022-05-26,,MORETTIMAR,1,1,1,100,MRTMRC34E30M421G,S,60713,2,4,,,,,,,,,
100404,900000000000404,S,Barbieri,Sara,F,1929-07-13,2022-01-10,,BARBIERISA,1,1,1,100,BRBSRA29L53M422G,S,60714,3,1,,,,,,,,,
100405,900000000000405,S,Moretti,Giovanni,M,1965-10-30,2021-04-22,,MORETTIGIO,1,1,1,100,MRTGNN65R30M423C,S,60715,1,2,,,,,,,,,
100406,900000000000406,S,Romano,Chiara,F,1932-08-21,2023-07-06,,ROMANOCHIA,1,1,1,100,RMNCHR32M61F861S,S,60716,2,3,,,,,,,,,
100407,900000000000407,S,Lombardi,Giovanni,M,1949-06-27,2021-07-03,,LOMBARDIGI,1,1,1,100,LMBGNN49H27M426O,S,60719,3,4,,,,,,,,,
100408,900000000000408,S,Bianchi,Simone,M,2012-01-25,2017-02-26,,BIANCHISIM,1,1,1,100,BNCSMN12A25M427B,S,60720,1,1,,,,,,,,,
100409,900000000000409,S,Ferrari,Elena,F,1952-08-07,2018-05-06,,FERRARIELE,1,1,1,100,FRRLNE52M47M437M,S,60884,2,2,,,,,,,,,
100410,900000000000410,S,Marino,Luca,M,1964-04-21,2019-07-12,,MARINOLUCA,1,1,1,100,MRNLCU64D21M436E,S,60887,3,3,,,,,,,,,
100411,900000000000411,S,Rizzo,Giulia,F,1981-10-01,2022-09-26,,RIZZOGIULI,1,1,1,100,RZZGLI81R41M438P,S,60890,1,4,,,,,,,,,
100412,900000000000412,S,Rizzo,Paolo,M,1973-01-05,2021-10-16,,RIZZOPAOLO,1,1,1,100,RZZPLA73A05M439R,S,60901,2,1,,,,,,,,,
100413,900000000000413,S,Romano,Matteo,M,1985-04-08,2021-10-08,,ROMANOMATT,1,1,1,100,RMNMTT85D08I242L,S,518,3,2,,,,,,,,,
100414,900000000000414,S,Esposito,Elena,F,1277-12-09,2020-09-24,,ESPOSITOEL,1,1,1,100,SPSLNE77T49E008Z,S,647,1,3,,,,,,,,,
100415,900000000000415,S,Ferrari,Nicolo,M,1706-11-12,2024-07-06,,FERRARINIC,1,1,1,100,FRRNCL06S12E912M,S,59977,2,4,,,,,,,,,
100416,900000000000416,S,Bruno,Valentina,F,1994-06-29,2022-12-22,,BRUNOVALEN,1,1,1,100,BRNVNT94H69L359E,S,59465,3,1,,,,,,,,,
100417,900000000000417,S,Costa,Paolo,M,1970-12-20,2024-02-25,,COSTAPAOLO,1,1,1,100,CSTPLA70T20C938Z,S,49414,1,2,,,,,,,,,
100418,900000000000418,S,Fontana,Matteo,M,1960-11-02,2020-12-04,,FONTANAMAT,1,1,1,100,FNTMTT60S02G167J,S,49415,2,3,,,,,,,,,
100419,900000000000419,S,Conti,Anna,F,1933-04-08,2019-09-23,,CONTIANNA,1,1,1,100,CNTNNA33D48B912R,S,49474,3,4,,,,,,,,,
100420,900000000000420,S,Rizzo,Marco,M,1980-11-11,2022-09-07,,RIZZOMARCO,1,1,1,100,RZZMRC80S11F994J,S,49475,1,1,,,,,,,,,
100421,900000000000421,S,Marino,Sara,F,1976-10-29,2018-04-01,,MARINOSARA,1,1,1,100,MRNSRA76R69A400I,S,49542,2,2,,,,,,,,,
100422,900000000000422,S,Barbieri,Matteo,M,2002-07-21,2024-04-20,,BARBIERIMA,1,1,1,100,BRBMTT02L21H781V,S,49608,3,3,,,,,,,,,
100423,900000000000423,S,Lombardi,Luca,M,1979-04-28,2023-11-18,,LOMBARDILU,1,1,1,100,LMBLCU79D28A444L,S,49733,1,4,,,,,,,,,
100424,900000000000424,S,Moretti,Chiara,F,1988-01-29,2024-10-15,,MORETTICHI,1,1,1,100,MRTCHR88A69G587K,S,49734,2,1,,,,,,,,,
100425,900000000000425,S,Conti,Andrea,M,1987-11-24,2022-07-24,,CONTIANDRE,1,1,1,100,CNTNDR87S24I799G,S,49028,3,2,,,,,,,,,
100426,900000000000426,S,Gallo,Laura,F,1928-02-11,2018-06-26,,GALLOLAURA,1,1,1,100,GLLLRA28B51C383Z,S,49098,1,3,,,,,,,,,
100427,900000000000427,S,Rizzo,Giovanni,M,1983-12-19,2017-02-20,,RIZZOGIOVA,1,1,1,100,RZZGNN83T19H606Z,S,49226,2,4,,,,,,,,,
100428,900000000000428,S,Romano,Luca,M,1992-10-17,2020-09-04,,ROMANOLUCA,1,1,1,100,RMNLCU92R17D549W,S,49288,3,1,,,,,,,,,
100429,900000000000429,S,Lombardi,Valentina,F,1974-11-10,2020-01-02,,LOMBARDIVA,1,1,1,100,LMBVNT74S50H253H,S,49289,1,2,,,,,,,,,
100430,900000000000430,S,Fontana,Luca,M,1963-03-15,2020-05-21,,FONTANALUC,1,1,1,100,FNTLCU63C15L810A,S,48838,2,3,,,,,,,,,
100431,900000000000431,S,Bruno,Sofia,F,1961-03-06,2018-07-24,,BRUNOSOFIA,1,1,1,100,BRNSFO61C46M171W,S,48905,3,4,,,,,,,,,
100432,900000000000432,S,Lombardi,Giovanni,M,1925-12-04,2023-09-10,,LOMBARDIGI,1,1,1,100,LMBGNN25T04C670X,S,48260,1,1,,,,,,,,,
100433,900000000000433,S,Greco,Stefano,M,1948-07-30,2022-11-04,,GRECOSTEFA,1,1,1,100,GRCSFN48L30I908A,S,9414,2,2,,,,,,,,,
100434,900000000000434,S,Ferrari,Francesca,F,1984-05-24,2018-12-10,,FERRARIFRA,1,1,1,100,FRRFNC84E64F442F,S,60297,3,3,,,,,,,,,
100435,900000000000435,S,Romano,Giovanni,M,2004-07-04,2020-12-07,,ROMANOGIOV,1,1,1,100,RMNGNN04L04F675J,S,1096,1,4,,,,,,,,,
100436,900000000000436,S,Rizzo,Laura,F,1948-11-18,2022-08-31,,RIZZOLAURA,1,1,1,100,RZZLRA48S58I124H,S,58503,2,1,,,,,,,,,
100437,900000000000437,S,Esposito,Giovanni,M,2003-09-25,2021-09-10,,ESPOSITOGI,1,1,1,100,SPSGNN03P25A206E,S,51971,3,2,,,,,,,,,
100438,900000000000438,S,Ferrari,Simone,M,1953-04-13,2019-06-09,,FERRARISIM,1,1,1,100,FRRSMN53D13F514V,S,52168,1,3,,,,,,,,,
100439,900000000000439,S,Greco,Anna,F,1928-03-09,2022-09-11,,GRECOANNA,1,1,1,100,GRCNNA28C49I965F,S,52358,2,4,,,,,,,,,
100440,900000000000440,S,Lombardi,Gabriele,M,1992-08-13,2018-03-17,,LOMBARDIGA,1,1,1,100,LMBGRL92M13D788L,S,51718,3,1,,,,,,,,,
100441,900000000000441,S,Lombardi,Sara,F,1970-09-25,2018-08-18,,LOMBARDISA,1,1,1,100,LMBSRA70P65C812D,S,55367,1,2,,,,,,,,,
100442,900000000000442,S,Rossi,Alessandro,M,1997-11-12,2022-02-19,,ROSSIALESS,1,1,1,100,RSSLSN97S12A075S,S,55430,2,3,,,,,,,,,
100443,900000000000443,S,Costa,Stefano,M,1974-05-16,2017-03-27,,COSTASTEFA,1,1,1,100,CSTSFN74E16A374N,S,54918,3,4,,,,,,,,,
100444,900000000000444,S,Lombardi,Federica,F,1995-03-10,2018-10-02,,LOMBARDIFE,1,1,1,100,LMBFRC95C50B349O,S,54981,1,1,,,,,,,,,
100445,900000000000445,S,Lombardi,Nicolo,M,2001-04-19,2018-11-14,,LOMBARDINI,1,1,1,100,LMBNCL01D19L040F,S,54408,2,2,,,,,,,,,
100446,900000000000446,S,Rizzo,Sara,F,1960-09-24,2019-03-08,,RIZZOSARA,1,1,1,100,RZZSRA60P64H938Y,S,52999,3,3,,,,,,,,,
100447,900000000000447,S,Esposito,Davide,M,2016-03-17,2022-06-22,,ESPOSITODA,1,1,1,100,SPSDVD16C17C872J,S,53060,1,4,,,,,,,,,
100448,900000000000448,S,Esposito,Nicolo,M,2017-07-10,2018-03-27,,ESPOSITONI,1,1,1,100,SPSNCL17L10H893O,S,52488,2,1,,,,,,,,,
100449,900000000000449,S,Greco,Sofia,F,1958-12-31,2019-03-30,,GRECOSOFIA,1,1,1,100,GRCSFO58T71I527D,S,52548,3,2,,,,,,,,,
100450,900000000000450,S,Gallo,Marco,M,1981-11-25,2017-08-29,,GALLOMARCO,1,1,1,100,GLLMRC81S25E113W,S,54150,1,3,,,,,,,,,
100451,900000000000451,S,Ferrari,Francesca,F,1962-03-11,2018-02-13,,FERRARIFRA,1,1,1,100,FRRFNC62C51D748P,S,50185,2,4,,,,,,,,,
100452,900000000000452,S,Bianchi,Gabriele,M,1970-09-08,2024-03-23,,BIANCHIGAB,1,1,1,100,BNCGRL70P08I109V,S,50311,3,1,,,,,,,,,
100453,900000000000453,S,Fontana,Simone,M,1971-07-01,2022-08-18,,FONTANASIM,1,1,1,100,FNTSMN71L01L937V,S,50312,1,2,,,,,,,,,
100454,900000000000454,S,Bruno,Sara,F,1969-11-25,2019-10-13,,BRUNOSARA,1,1,1,100,BRNSRA69S65B578Y,S,50313,2,3,,,,,,,,,
100455,900000000000455,S,Conti,Paolo,M,1967-03-27,2022-07-19,,CONTIPAOLO,1,1,1,100,CNTPLA67C27I435K,S,50374,3,4,,,,,,,,,
100456,900000000000456,S,Fontana,Giulia,F,1962-03-31,2024-10-06,,FONTANAGIU,1,1,1,100,FNTGLI62C71E980I,S,50500,1,1,,,,,,,,,
100457,900000000000457,S,Moretti,Simone,M,1983-01-28,2017-01-01,,MORETTISIM,1,1,1,100,MRTSMN83A28H996S,S,50565,2,2,,,,,,,,,
100458,900000000000458,S,Ferrari,Matteo,M,1997-04-11,2022-04-22,,FERRARIMAT,1,1,1,100,FRRMTT97D11C215G,S,50631,3,3,,,,,,,,,
100459,900000000000459,S,Costa,Sara,F,1978-09-13,2022-11-12,,COSTASARA,1,1,1,100,CSTSRA78P53D882A,S,49994,1,4,,,,,,,,,
100460,900000000000460,S,Lombardi,Gabriele,M,1931-05-14,2018-03-31,,LOMBARDIGA,1,1,1,100,LMBGRL31E14B493Q,S,57224,2,1,,,,,,,,,
100461,900000000000461,S,Costa,Federica,F,1967-12-08,2018-03-30,,COSTAFEDER,1,1,1,100,CSTFRC67T48H048S,S,57350,3,2,,,,,,,,,
100462,900000000000462,S,Lombardi,Gabriele,M,1960-06-08,2022-07-11,,LOMBARDIGA,1,1,1,100,LMBGRL60H08D118A,S,57418,1,3,,,,,,,,,
100463,900000000000463,S,Rizzo,Stefano,M,1366-01-14,2019-02-14,,RIZZOSTEFA,1,1,1,100,RZZSFN66A14H022E,S,57419,2,4,,,,,,,,,
100464,900000000000464,S,Lombardi,Federica,F,1988-05-04,2022-02-27,,LOMBARDIFE,1,1,1,100,LMBFRC88E44E692U,S,49350,3,1,,,,,,,,,
100465,900000000000465,S,Rizzo,Andrea,M,1448-01-21,2023-07-14,,RIZZOANDRE,1,1,1,100,RZZNDR48A21L267E,S,49351,1,2,,,,,,,,,
100466,900000000000466,S,Romano,Sofia,F,1989-11-20,2019-09-22,,ROMANOSOFI,1,1,1,100,RMNSFO89S60L199B,S,49352,2,3,,,,,,,,,
100467,900000000000467,S,Bruno,Alessandro,M,1955-12-26,2019-11-24,,BRUNOALESS,1,1,1,100,BRNLSN55T26F092Y,S,48648,3,4,,,,,,,,,
100468,900000000000468,S,Gallo,Davide,M,1981-12-10,2018-04-28,,GALLODAVID,1,1,1,100,GLLDVD81T10B589J,S,48708,1,1,,,,,,,,,
100469,900000000000469,S,Rizzo,Elena,F,1955-01-22,2019-03-06,,RIZZOELENA,1,1,1,100,RZZLNE55A62L551C,S,44933,2,2,,,,,,,,,
100470,900000000000470,S,Bruno,Alessandro,M,1960-05-22,2019-05-12,,BRUNOALESS,1,1,1,100,BRNLSN60E22B128U,S,12036,3,3,,,,,,,,,
